# algorithm	order	size	timeNs
QuicksortVariant1(pivot: RIGHT)	random	65536	2737333
QuicksortVariant1(pivot: RIGHT)	random	131072	6253333
QuicksortVariant1(pivot: RIGHT)	random	262144	12296833
QuicksortVariant1(pivot: RIGHT)	random	524288	25753666
QuicksortVariant1(pivot: RIGHT)	random	1048576	53495958
QuicksortVariant1(pivot: RIGHT)	random	2097152	115166875
QuicksortVariant1(pivot: RIGHT)	random	4194304	229319500
QuicksortVariant1(pivot: RIGHT)	random	8388608	496988542
QuicksortVariant1(pivot: RIGHT)	random	16777216	1027843334
QuicksortVariant1(pivot: RIGHT)	random	33554432	2118363875
QuicksortVariant1(pivot: RIGHT)	random	67108864	4303104084
QuicksortVariant1(pivot: RIGHT)	random	134217728	8760777750
QuicksortVariant1(pivot: RIGHT)	random	268435456	17766162791
QuicksortVariant1(pivot: RIGHT)	ascending	1024	145250
QuicksortVariant1(pivot: RIGHT)	ascending	2048	539542
QuicksortVariant1(pivot: RIGHT)	ascending	4096	2016291
QuicksortVariant1(pivot: RIGHT)	ascending	8192	7925208
QuicksortVariant1(pivot: RIGHT)	ascending	16384	31235542
QuicksortVariant1(pivot: RIGHT)	ascending	32768	SOE
QuicksortVariant1(pivot: RIGHT)	descending	1024	154333
QuicksortVariant1(pivot: RIGHT)	descending	2048	525042
QuicksortVariant1(pivot: RIGHT)	descending	4096	2039125
QuicksortVariant1(pivot: RIGHT)	descending	8192	8126000
QuicksortVariant1(pivot: RIGHT)	descending	16384	31854208
QuicksortVariant1(pivot: RIGHT)	descending	32768	SOE
QuicksortVariant1(pivot: MIDDLE)	random	1024	40334
QuicksortVariant1(pivot: MIDDLE)	random	2048	77208
QuicksortVariant1(pivot: MIDDLE)	random	4096	148917
QuicksortVariant1(pivot: MIDDLE)	random	8192	292750
QuicksortVariant1(pivot: MIDDLE)	random	16384	640792
QuicksortVariant1(pivot: MIDDLE)	random	32768	1272459
QuicksortVariant1(pivot: MIDDLE)	random	65536	2717709
QuicksortVariant1(pivot: MIDDLE)	random	131072	5793417
QuicksortVariant1(pivot: MIDDLE)	random	262144	11877750
QuicksortVariant1(pivot: MIDDLE)	random	524288	24883750
QuicksortVariant1(pivot: MIDDLE)	random	1048576	51920541
QuicksortVariant1(pivot: MIDDLE)	random	2097152	109866208
QuicksortVariant1(pivot: MIDDLE)	random	4194304	223696750
QuicksortVariant1(pivot: MIDDLE)	random	8388608	469195084
QuicksortVariant1(pivot: MIDDLE)	random	16777216	970774333
QuicksortVariant1(pivot: MIDDLE)	random	33554432	1993656500
QuicksortVariant1(pivot: MIDDLE)	random	67108864	4188215250
QuicksortVariant1(pivot: MIDDLE)	random	134217728	8695169292
QuicksortVariant1(pivot: MIDDLE)	random	268435456	18122100750
QuicksortVariant1(pivot: MIDDLE)	ascending	1024	7375
QuicksortVariant1(pivot: MIDDLE)	ascending	2048	14375
QuicksortVariant1(pivot: MIDDLE)	ascending	4096	20000
QuicksortVariant1(pivot: MIDDLE)	ascending	8192	40416
QuicksortVariant1(pivot: MIDDLE)	ascending	16384	84250
QuicksortVariant1(pivot: MIDDLE)	ascending	32768	174625
QuicksortVariant1(pivot: MIDDLE)	ascending	65536	347208
QuicksortVariant1(pivot: MIDDLE)	ascending	131072	697500
QuicksortVariant1(pivot: MIDDLE)	ascending	262144	1449625
QuicksortVariant1(pivot: MIDDLE)	ascending	524288	2971959
QuicksortVariant1(pivot: MIDDLE)	ascending	1048576	6422208
QuicksortVariant1(pivot: MIDDLE)	ascending	2097152	13261542
QuicksortVariant1(pivot: MIDDLE)	ascending	4194304	27597167
QuicksortVariant1(pivot: MIDDLE)	ascending	8388608	60334000
QuicksortVariant1(pivot: MIDDLE)	ascending	16777216	119152750
QuicksortVariant1(pivot: MIDDLE)	ascending	33554432	244271500
QuicksortVariant1(pivot: MIDDLE)	ascending	67108864	511423084
QuicksortVariant1(pivot: MIDDLE)	ascending	134217728	1098166875
QuicksortVariant1(pivot: MIDDLE)	ascending	268435456	2197522917
QuicksortVariant1(pivot: MIDDLE)	descending	1024	9125
QuicksortVariant1(pivot: MIDDLE)	descending	2048	14208
QuicksortVariant1(pivot: MIDDLE)	descending	4096	30750
QuicksortVariant1(pivot: MIDDLE)	descending	8192	55292
QuicksortVariant1(pivot: MIDDLE)	descending	16384	92292
QuicksortVariant1(pivot: MIDDLE)	descending	32768	260917
QuicksortVariant1(pivot: MIDDLE)	descending	65536	422792
QuicksortVariant1(pivot: MIDDLE)	descending	131072	856250
QuicksortVariant1(pivot: MIDDLE)	descending	262144	1769917
QuicksortVariant1(pivot: MIDDLE)	descending	524288	3836041
QuicksortVariant1(pivot: MIDDLE)	descending	1048576	8602333
QuicksortVariant1(pivot: MIDDLE)	descending	2097152	16589708
QuicksortVariant1(pivot: MIDDLE)	descending	4194304	34131833
QuicksortVariant1(pivot: MIDDLE)	descending	8388608	71454208
QuicksortVariant1(pivot: MIDDLE)	descending	16777216	160732334
QuicksortVariant1(pivot: MIDDLE)	descending	33554432	303928958
QuicksortVariant1(pivot: MIDDLE)	descending	67108864	603152334
QuicksortVariant1(pivot: MIDDLE)	descending	134217728	1199494541
QuicksortVariant1(pivot: MIDDLE)	descending	268435456	2374841333
QuicksortVariant1(pivot: MEDIAN3)	random	1024	37084
QuicksortVariant1(pivot: MEDIAN3)	random	2048	73250
QuicksortVariant1(pivot: MEDIAN3)	random	4096	150208
QuicksortVariant1(pivot: MEDIAN3)	random	8192	319041
QuicksortVariant1(pivot: MEDIAN3)	random	16384	710458
QuicksortVariant1(pivot: MEDIAN3)	random	32768	1390500
QuicksortVariant1(pivot: MEDIAN3)	random	65536	2874375
QuicksortVariant1(pivot: MEDIAN3)	random	131072	6044083
QuicksortVariant1(pivot: MEDIAN3)	random	262144	12703583
QuicksortVariant1(pivot: MEDIAN3)	random	524288	26127958
QuicksortVariant1(pivot: MEDIAN3)	random	1048576	55490459
QuicksortVariant1(pivot: MEDIAN3)	random	2097152	126670541
QuicksortVariant1(pivot: MEDIAN3)	random	4194304	243854333
QuicksortVariant1(pivot: MEDIAN3)	random	8388608	503765708
QuicksortVariant1(pivot: MEDIAN3)	random	16777216	1102418834
QuicksortVariant1(pivot: MEDIAN3)	random	33554432	2212150000
QuicksortVariant1(pivot: MEDIAN3)	random	67108864	4464262375
QuicksortVariant1(pivot: MEDIAN3)	random	134217728	9162518500
QuicksortVariant1(pivot: MEDIAN3)	random	268435456	18863216625
QuicksortVariant1(pivot: MEDIAN3)	ascending	1024	9916
QuicksortVariant1(pivot: MEDIAN3)	ascending	2048	17542
QuicksortVariant1(pivot: MEDIAN3)	ascending	4096	29584
QuicksortVariant1(pivot: MEDIAN3)	ascending	8192	49459
QuicksortVariant1(pivot: MEDIAN3)	ascending	16384	98417
QuicksortVariant1(pivot: MEDIAN3)	ascending	32768	196708
QuicksortVariant1(pivot: MEDIAN3)	ascending	65536	397334
QuicksortVariant1(pivot: MEDIAN3)	ascending	131072	835750
QuicksortVariant1(pivot: MEDIAN3)	ascending	262144	1608458
QuicksortVariant1(pivot: MEDIAN3)	ascending	524288	3523875
QuicksortVariant1(pivot: MEDIAN3)	ascending	1048576	6940375
QuicksortVariant1(pivot: MEDIAN3)	ascending	2097152	15046208
QuicksortVariant1(pivot: MEDIAN3)	ascending	4194304	30737792
QuicksortVariant1(pivot: MEDIAN3)	ascending	8388608	65583166
QuicksortVariant1(pivot: MEDIAN3)	ascending	16777216	133220625
QuicksortVariant1(pivot: MEDIAN3)	ascending	33554432	282259500
QuicksortVariant1(pivot: MEDIAN3)	ascending	67108864	558528208
QuicksortVariant1(pivot: MEDIAN3)	ascending	134217728	1198571375
QuicksortVariant1(pivot: MEDIAN3)	ascending	268435456	2351504459
QuicksortVariant1(pivot: MEDIAN3)	descending	1024	10625
QuicksortVariant1(pivot: MEDIAN3)	descending	2048	14833
QuicksortVariant1(pivot: MEDIAN3)	descending	4096	27333
QuicksortVariant1(pivot: MEDIAN3)	descending	8192	54084
QuicksortVariant1(pivot: MEDIAN3)	descending	16384	105625
QuicksortVariant1(pivot: MEDIAN3)	descending	32768	221083
QuicksortVariant1(pivot: MEDIAN3)	descending	65536	451458
QuicksortVariant1(pivot: MEDIAN3)	descending	131072	885250
QuicksortVariant1(pivot: MEDIAN3)	descending	262144	1964542
QuicksortVariant1(pivot: MEDIAN3)	descending	524288	3815125
QuicksortVariant1(pivot: MEDIAN3)	descending	1048576	7979042
QuicksortVariant1(pivot: MEDIAN3)	descending	2097152	16356334
QuicksortVariant1(pivot: MEDIAN3)	descending	4194304	33425291
QuicksortVariant1(pivot: MEDIAN3)	descending	8388608	71228083
QuicksortVariant1(pivot: MEDIAN3)	descending	16777216	143612333
QuicksortVariant1(pivot: MEDIAN3)	descending	33554432	298513375
QuicksortVariant1(pivot: MEDIAN3)	descending	67108864	605607959
QuicksortVariant1(pivot: MEDIAN3)	descending	134217728	1255103000
QuicksortVariant1(pivot: MEDIAN3)	descending	268435456	2539775083
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	1024	188459
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	2048	354791
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	4096	648333
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	8192	842208
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	16384	573958
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	32768	1156417
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	65536	2419000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	131072	5127833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	262144	9937833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	524288	20662041
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	1048576	43644583
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	2097152	93370000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	4194304	193212708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	8388608	407013875
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	16777216	842593542
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	33554432	1756460291
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	67108864	3653830000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	134217728	7653585750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	268435456	16027067208
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	1024	6833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	2048	8167
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	4096	19834
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	8192	38334
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	16384	67667
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	32768	146125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	65536	311750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	131072	656833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	262144	1360209
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	524288	2938833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	1048576	5426250
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	2097152	12879166
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	4194304	27005417
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	8388608	57753958
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	16777216	123566792
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	33554432	246631958
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	67108864	524889666
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	134217728	1029419416
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	268435456	2024782125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	1024	6833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	2048	8834
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	4096	15958
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	8192	39750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	16384	69500
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	32768	150667
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	65536	298709
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	131072	592250
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	262144	1276333
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	524288	2959792
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	1048576	5374041
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	2097152	13344750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	4194304	25633542
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	8388608	54728792
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	16777216	114911709
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	33554432	241794500
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	67108864	504765416
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	134217728	1083782041
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	268435456	2101050334
DualPivotQuicksort(pivot: THIRDS)	random	1024	246083
DualPivotQuicksort(pivot: THIRDS)	random	2048	425333
DualPivotQuicksort(pivot: THIRDS)	random	4096	727666
DualPivotQuicksort(pivot: THIRDS)	random	8192	1399458
DualPivotQuicksort(pivot: THIRDS)	random	16384	1072625
DualPivotQuicksort(pivot: THIRDS)	random	32768	1415166
DualPivotQuicksort(pivot: THIRDS)	random	65536	2520125
DualPivotQuicksort(pivot: THIRDS)	random	131072	5281500
DualPivotQuicksort(pivot: THIRDS)	random	262144	10857083
DualPivotQuicksort(pivot: THIRDS)	random	524288	23323459
DualPivotQuicksort(pivot: THIRDS)	random	1048576	49101666
DualPivotQuicksort(pivot: THIRDS)	random	2097152	102326583
DualPivotQuicksort(pivot: THIRDS)	random	4194304	210030959
DualPivotQuicksort(pivot: THIRDS)	random	8388608	441810792
DualPivotQuicksort(pivot: THIRDS)	random	16777216	921995333
DualPivotQuicksort(pivot: THIRDS)	random	33554432	1887082125
DualPivotQuicksort(pivot: THIRDS)	random	67108864	3963737333
DualPivotQuicksort(pivot: THIRDS)	random	134217728	8174259458
DualPivotQuicksort(pivot: THIRDS)	random	268435456	16991824541
DualPivotQuicksort(pivot: THIRDS)	ascending	1024	9125
DualPivotQuicksort(pivot: THIRDS)	ascending	2048	16000
DualPivotQuicksort(pivot: THIRDS)	ascending	4096	23709
DualPivotQuicksort(pivot: THIRDS)	ascending	8192	53541
DualPivotQuicksort(pivot: THIRDS)	ascending	16384	93750
DualPivotQuicksort(pivot: THIRDS)	ascending	32768	191500
DualPivotQuicksort(pivot: THIRDS)	ascending	65536	425500
DualPivotQuicksort(pivot: THIRDS)	ascending	131072	815584
DualPivotQuicksort(pivot: THIRDS)	ascending	262144	1752416
DualPivotQuicksort(pivot: THIRDS)	ascending	524288	3994000
DualPivotQuicksort(pivot: THIRDS)	ascending	1048576	7780042
DualPivotQuicksort(pivot: THIRDS)	ascending	2097152	16095791
DualPivotQuicksort(pivot: THIRDS)	ascending	4194304	36964167
DualPivotQuicksort(pivot: THIRDS)	ascending	8388608	74070042
DualPivotQuicksort(pivot: THIRDS)	ascending	16777216	150774209
DualPivotQuicksort(pivot: THIRDS)	ascending	33554432	313952542
DualPivotQuicksort(pivot: THIRDS)	ascending	67108864	657989084
DualPivotQuicksort(pivot: THIRDS)	ascending	134217728	1360869708
DualPivotQuicksort(pivot: THIRDS)	ascending	268435456	2701142334
DualPivotQuicksort(pivot: THIRDS)	descending	1024	10459
DualPivotQuicksort(pivot: THIRDS)	descending	2048	14583
DualPivotQuicksort(pivot: THIRDS)	descending	4096	26666
DualPivotQuicksort(pivot: THIRDS)	descending	8192	46667
DualPivotQuicksort(pivot: THIRDS)	descending	16384	100625
DualPivotQuicksort(pivot: THIRDS)	descending	32768	169125
DualPivotQuicksort(pivot: THIRDS)	descending	65536	418083
DualPivotQuicksort(pivot: THIRDS)	descending	131072	838625
DualPivotQuicksort(pivot: THIRDS)	descending	262144	1649209
DualPivotQuicksort(pivot: THIRDS)	descending	524288	3975375
DualPivotQuicksort(pivot: THIRDS)	descending	1048576	7765625
DualPivotQuicksort(pivot: THIRDS)	descending	2097152	15730042
DualPivotQuicksort(pivot: THIRDS)	descending	4194304	36000708
DualPivotQuicksort(pivot: THIRDS)	descending	8388608	73666709
DualPivotQuicksort(pivot: THIRDS)	descending	16777216	151216292
DualPivotQuicksort(pivot: THIRDS)	descending	33554432	306962875
DualPivotQuicksort(pivot: THIRDS)	descending	67108864	662081416
DualPivotQuicksort(pivot: THIRDS)	descending	134217728	1355111375
DualPivotQuicksort(pivot: THIRDS)	descending	268435456	2789281291
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	1024	142542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2048	213125
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4096	381875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8192	806542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	16384	1558625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	32768	3163834
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	65536	6485583
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	131072	6171083
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	262144	11743250
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	524288	25282542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	1048576	53885292
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2097152	113761583
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4194304	236744042
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8388608	499413833
